url,title,price,rating,review
https://www.carwow.co.uk/peugeot/108-top,Peugeot 108 TOP Convertible Review and Prices,"£11,115",6/10,"The Peugeot 108 TOP is a soft-top version of the compact 108 city car that comes with a partial fabric roof. Just like the hard-top 108, it shares many components with the Citroen C1 and Toyota Aygo, but – in addition to a folding roof – it comes with front and rear doors as standard. Besides its folding fabric roof, the Peugeot 108 TOP interior looks identical to the standard 108. You get an equally minimalist cabin with only the bare minimum of buttons for the heating and ventilation and top-spec cars get equally eye-catching striped seats. Unlike the standard 108, the Peugeot 108 TOP comes with a seven-inch touchscreen with smartphone mirroring as standard. Also fitted across the range is a height-adjustable drivers’ seat to help you find your ideal seating position. There’s enough head and legroom for you to get comfortable if you’re over six-feet tall, too, but rear-seat passenger space is far from impressive. Sure, you get front and rear doors as standard, but there’s less head and legroom in the two back seats than you get in the likes of the VW Up and the Skoda Citigo. Having a folding roof doesn’t affect the Peugeot 108 TOP’s practicality, but it still can’t carry a great deal in the boot. There’s space for a pair of small suitcases, but that’s pretty much it. You can fold the two back seats down to carry more, but a bike won’t fit unless you remove its wheels. Chances are, though, you won’t be considering a compact convertible because you want to carry lots of luggage. You’ll be more interested in cruising along with the top down. Unfortunately, while the Peugeot 108 TOP is a doddle to drive, it isn’t particularly comfortable. It’s noisier than the standard car at speed, too, and its 1.0-litre petrol engine is sedate to say the least. The Peugeot 108 TOP isn’t what some would call a ‘true’ convertible, but its folding fabric roof still lets you enjoy the wind in your hair Accelerating from 0-62mph takes more than 13 seconds, and versions fitted with the optional automatic gearbox take even longer. That said, at least it’s cheap to run. With a gentle touch on the accelerator, you should be able to manage more than 50mpg in normal driving conditions. The Peugeot 108 TOP is very easy to manoeuvre around town. You don’t get parking sensors or a reversing camera as standard but the Peugeot 108 TOP’s small size and light steering mean it’s dead easy to park and the relatively large windows make it easy to spot your way through tight gaps in traffic. Unfortunately, some key safety kit that helps prevent avoidable accidents – such as automatic emergency braking – costs extra across the Peugeot 108 TOP range. But, if you’re looking for an affordable soft top that’s cheap to buy and cheap to run, it’s certainly worth a closer look."
https://www.carwow.co.uk/peugeot/e-308,Peugeot e-308 Review & Prices,"£37,860",7/10,"Think of the new Peugeot e-308 as the concluding part of a trilogy: you can already buy a conventionally powered 308 and a plug-in hybrid, but now there’s a fully electric car to complete the set. The electric version is the most expensive of the three, which is to be expected as an electric car, but it’s also more expensive than most of the other battery-powered hatchbacks you might consider, such as the Volkswagen ID3 , Citroen e-C4 and Renault Megane E-Tech . And that’s for the five-door hatchback; there’s also an e-308 SW , which is something of a rarity as there aren’t many electric estate cars. What do you get for your money? Well, aside from the usual 308 good stuff – stylish looks and an upmarket cabin – the entry-level Allure model comes with 18-inch alloy wheels, heated front seats and steering wheel, and satellite navigation is standard along with a rear-view camera. Safety kit includes autonomous emergency braking and adaptive cruise control to hold a safe distance from the vehicle in front. GT models are about £2,000 more, adding full matrix LED headlights, 3D LED taillights, a GT-specific grille, and wider sills to add more aggression to the looks. The seats are trimmed with soft Alcantara , there’s aluminium trim on the dash and door panels, and you get front parking sensors. The 3D digital instrument cluster is a neat touch that adds cool factor to the cabin. For a short period, there’s also a limited-run First Edition. This costs a fraction less than the GT and has an exclusive interior with upholstery that combines cloth, synthetic leather and Alcantara. All three trim levels share the same electric motor and battery. The motor has 156hp, which should be enough for brisk rather than exciting performance – you won’t be keeping up with a Tesla Model 3 , that’s for sure. The 54kWh battery offers an official range of up to 250 miles, though the higher-spec car manages a couple of miles less due to its larger alloy wheels. That’s a little behind the Volkswagen ID3 Pro’s 266-mile range, despite the fact the Peugeot comes with a heat pump as standard to improve efficiency. Using that 250 miles of range is a generally pleasant experience. The e-308 manages to be comfortable around town, yet still has a bit of fun about it when the road goes twisty. But only up to a point. For an electric car, it's not very punchy at all, with only 156hp on offer where 200hp is more of a base level for electric hatchbacks these days. It's fine, just feels a bit sluggish if you've ever driven any of those VW, Cupra, MG or Renault alternatives that pack a bit more power and therefore a more impressive acceleration. When you do need to stop and recharge, the e-308 is capable of topping up its batteries from 20-80% in about 30 minutes using a 100kW rapid charger. A full charge from a 7.4kW home wallbox takes seven hours and 20 minutes. So, is the Peugeot e-308 a good car? Well, the regular Peugeot 308 earned score of 8/10 on Carwow, so it’s off to a strong start, but there’s no getting away from the fact it costs more than the talented alternatives listed above, and can’t go quite as far as the best electric hatchbacks on a full charge. But the interior quality is a step above the likes of the VW ID3, Vauxhall Astra Electric or MG 4, and it’s an all-round high-quality experience.  Check out the latest Peugeot e-308 deals available through Carwow, or browse other new Peugeot deals , and you can also see the latest used Peugeot stock from a network of trusted dealers. Plus, you can sell your car through Carwow, too."
https://www.carwow.co.uk/peugeot/308-sw,Peugeot 308 SW Review & Prices,"£31,865",8/10,"If you like the look of the Peugeot 308 but need a bit more space, the 308 SW estate could be the right car for you. With the larger boot space and a higher roof line, it’s considerably more practical than the hatchback and goes up against the likes of the Vauxhall Astra Sports Tourer , Volkswagen Golf Estate and Skoda Octavia Estate . It’s a lot like one of the big blue Ikea bags – it’s large, practical and it stands out from the crowd. The Peugeot’s a bit more fashionable, though. The exterior design incorporates a rather large grille with the new Peugeot shield at the centre and the headlights blended into the edges. The car also has fang-like daytime running lights that add extra detail to the front, while you get sharp lines and cool alloy wheel designs down the side. The SW’s rear lights have a 3D effect to them, while you also get more creases and thick cladding on the bumper. Inside, you’ll find Peugeot’s iCockpit concept. You get two 10.0-inch displays – one for the instruments and the other for the touchscreen infotainment – as well as comfort seats, sport pedals, gloss black trim, a small steering wheel and interesting materials on the dashboard. Room in the rear seats isn’t the best though. Unlike the spacious feeling you get up front, the rear seats are a bit cramped for adults, with head and knee room a little tight. The 308 SW also doesn’t have the widest door openings to fit child seats, and you then have to poke around in the seat base to attach the seat to the Isofix anchor points. Conversely, boot space is pretty good. You get 608 litres in the standard SW, while the plug-in hybrid alternative’s area drops to 548 litres. That’s bigger than its chassis mate, the Vauxhall Astra Sports Tourer , and just pips the Volkswagen Golf Estate . It does lose out to the Skoda Octavia though. You can choose from a petrol, diesel or two plug-in hybrids – all of which are paired to an eight-speed automatic transmission. Both PHEVs can offer 40 miles of electric range, which can be held so you can use it when you need it. In town, the 308 SW feels a little juddery when going over bumps and the engine feels a little out of breath when you initially get going. But you get decent visibility all-round and the steering is quite light to make manoeuvring simple. On a long motorway cruise, the 308 SW comes into its own. The lack of comfort in town is swapped for a smooth ride at higher speeds, while all the engines will get you up to speed easily enough. While the lighter steering works well in town, it feels quite remote when you go on a twisty road. Sure that’s not what the 308 SW is made for, but it feels a little out of its comfort zone. The suspension soaks up the bumps okay, but you can expect some body roll. With a near class-leading boot and stylish looks, the Peugeot 308 SW is a decent estate car in many respects – but its interior space might not suit you. If you want the latest deals on the Peugeot 308 SW or other new Peugeot models , go through carwow, where you can also get used deals on Peugeots . To change your car completely, you can sell your car through carwow, where our dealers will bid on your car to get you the best price."
https://www.carwow.co.uk/peugeot/e-308-sw,Peugeot e-308 SW Review & Prices,"£39,060",7/10,"The Peugeot e-308 SW is one of those rare things - a fully electric estate car. Together with the mechanically identical Vauxhall Astra Sports Tourer Electric , it joins the bargain-basement MG5 EV and the Porsche Taycan Sport Turismo as the only such models on sale in the UK. Most car companies have so far preferred to sink their investment into electric SUVs , but an electric estate car has many benefits - it’s still very practical for a family, but being lower to the ground and lighter is more efficient than a tall, heavy SUV, and can therefore eke out that extra bit of range from the battery pack. A bit like Betamax, it’s a good idea that has a bit of an uphill struggle to compete with the flavour of the month - though unlike Betamax, it doesn’t look like the e-308 SW will be a total failure. In fact, it’s quite a likeable car, especially when you get inside. Like all current Peugeots, the e-308 SW has an interior that feels stylish, upmarket and packed with technology. A 10.0-inch touchscreen and digital instrument panel make it feel suitably up-to-date, but it’s the little features that make it feel premium - the posh-feeling toggle switches under the central screen, for example, or the big swathe of fabric running across the dashboard and the tops of the doors. Some drivers might not get on with Peugeot’s i-Cockpit setup, which places the instrument cluster high up above a shrunken steering wheel - which you look over, rather than through. You might find you need to lower the wheel more than you’re comfortable with to see the dials properly, so it could be worth taking a test drive to make sure you can get on with it. Range: 248 miles Efficiency: 4.1 miles per kWh Battery size: 51kWh Max charge speed: 100kW Charge time AC: 7hrs 30 mins, 0-100%, 7kW Charge time DC: 30 mins, 0-80%, 100kW Charge port location: Left rear Power output: 156hp Regardless of size you should have no trouble getting on with the e-308 SW’s practicality. Its 548-litre boot is huge, being long and wide with a completely flat floor when you fold the seats down. It’s ideal for big shops, trips to the flat-pack furniture store or the occasional tip run, and should be able to accommodate even a big pushchair with ease. Rear legroom isn’t quite as generous, but it’s sufficient for a six-foot adult - and the equal of any of the compact electric SUVs you might be considering as an alternative, like a Kia Niro EV or Volkswagen ID3 . Peugeot is keen that its electric cars should feel no different to its petrol or diesel ones, so the e-308 SW is made to be as similar to the regular 308 as possible. To that end, you don’t get a particularly whizzy electric motor or bags and bags of power like some alternatives. A fairly modest power output here means excellent efficiency, allowing the e-308’s comparatively small battery to still provide a competitive range of up to 248 miles. That does mean, though, that if you want zippy performance - or a longer range - you’ll need to look elsewhere, as Peugeot only offers the one powertrain. It might also sting that the e-308 SW’s comparatively modest performance comes at an asking price several thousand pounds more than faster and longer-range contemporaries. If the price doesn’t put you off, why not find out more by browsing the best Peugeot e-308 SW deals right here on Carwow. Check out used Peugeot 308s , or other used Peugeots - and remember that when the time comes, you can even sell your car online on Carwow."
https://www.carwow.co.uk/peugeot/rifter,Peugeot Rifter Review & Prices,"£26,425",6/10,"The Peugeot Rifter is a boxy shaped family car that gives you loads of interior space and a huge boot, as you would expect from a car that’s based on a van. But if you’re expecting the Rifter’s interior to have the pizzaz of the Peugeot 3008 SUV’s cabin, you’ll be disappointed because there’s none of that car’s smart design or use of eccentric fabric trims. No, in the Rifter you get loads of hard plastics with the odd flash of colour to stop things looking too miserable. The small steering wheel and instrument binnacle that sits above it are nods to the i-Cockpit style design you get in other Peugeot cars, as is the infotainment system that sprouts out the top of the dashboard in all but entry-level Access models. The touchscreen’s prominent position and decent size make it fairly easy to use even when you’re driving, and the sat-nav’s directions are easy enough to follow. You even get separate ventilation controls so you don’t have to go hunting through menus just to turn up the fan, as you do in a Peugeot 308 . There are more compelling reasons to choose the Peugeot Rifter over a 308, though, and the most obvious is its generous interior space. You get loads of room up front and all models offer adjustment to ensure you get a comfortable driving position, whether you’re tall or small. It’s just a shame the seats themselves aren’t very supportive. A similar accusation could be made of the back seats, which have loads of head and leg room but feel a little too upright to be comfortable for your passengers on long journeys. Mind you, the rear sliding doors give you great access, plus its width and flat floor mean you can carry three adults without anyone feeling short of elbow or foot room. Wait until 2019 and you’ll also be able to choose a seven-seater model, which really does have space for seven tall adults. Whichever model you choose, interior storage is also very impressive. The Peugeot Rifter gets the door bins and cup holders you’d expect of any family car and to those it adds handy features such as a deep cubby between the front seats – big enough for several two-litre bottles of water – train-style overhead storage and a large lidded box on top of the dashboard in addition to the regular glove box. The practical theme continues when you get to the boot – its huge opening, boxy shape and lack of a load lip make it simple to pack and it should easily swallow a family’s luggage for a fortnight away. Head onto the road and you’ll find the Rifter’s boxy shape doesn’t just make it practical, the raised driving position also gives you a decent view out – although the large pillar around the windscreen can hide cyclists when you’re pulling out of junctions. Parking isn’t an issue, though, because mid-range models and above come with reversing sensors as standard. Automatic emergency brakes are also standard and, if you do lots of town driving, it is also worth considering the smooth-shifting optional eight-speed automatic gearbox. It suits the relaxed way you tend to drive the Peugeot Rifter, which suffers from plenty of body roll in bends. Slow steering – despite the tiny wheel – doesn’t exactly encourage spirited driving but, if you feel the need, the Peugeot goes where you point it and has plenty of grip. Surprisingly, it’s actually on the motorway where the Rifter’s van DNA is at its most obvious – at a cruise there’s quite a lot of wind and engine noise, and no models could claim to have an excess of horsepower for fast motorway overtakes. Having said that, the 110hp Blue HDi diesel is quick enough for most people’s needs and should happily return fuel economy of more than 60mpg. The 110 PureTech petrol’s nippier performance makes it a better bet if you’ll mostly drive it in town and it will be more frugal than a petrol SUV of a similar size. In fact, the Rifter’s low price and huge interior mean it’s arguably a better family car than any SUV for the same money, but only if you can live with its boxy looks and stodgy image. To find out how much you could save on a Peugeot Rifter when buying through carwow, be sure to check out our latest new Peugeot deals and used Peugeot cars for sale . You can also now sell your car online through carwow ."
https://www.carwow.co.uk/peugeot/508-pse,Peugeot 508 PSE Review & Prices,"£27,899",7/10,"If you want to slash your fuel bill but aren’t quite prepared to give up on the performance car lifestyle, the new Peugeot 508 PSE might be right up your alley. Not only can this practical plug-in hybrid accelerate from 0-62mph in 5.2 seconds, but Peugeot also claims it can travel 34 miles on nothing but electricity. It’s definitely a sight for sore eyes, too, which is a good thing considering it’s set to go up against go-faster versions of the BMW 3 Series and Volvo S60 . The regular 508 is already one of the most handsome cars around – both in saloon and 'SW' estate form – but with its massive 20-inch alloys, aggressive new bodywork and vivid green accents, the updated-for-2023 508 Peugeot Sport Engineered (PSE) looks even more athletic than ever before. Kind of like Brad Pitt would if he was wearing his gym kit. This sporting theme continues on the inside. It’s all dark leather upholstery, soft touch plastics and bright, contrasting stitching in here – and they all combine to pretty stunning effect. The 508 PSE looks and feels like a properly high-end sporting saloon (or estate), and its mid-life update only improved things. A new 10.0-inch infotainment screen with sat nav is now standard across the range. That's a good thing, but the driving position is a bit more of a controversial issue. The seats offer plenty of adjustment and are impressively supportive, but the low-set, small-diameter steering wheel might just feel plain weird to some, and could block the updated digital dials, depending on your driving position. Headroom in the back is pretty tight too, but this go-faster 508 does at least have a large boot. It’ll get you and your luggage down the road very quickly, too. By combining a regular petrol engine with not one, but two electric motors (one at each end for all-wheel-drive), the 508 PSE puts down an impressive 360hp. And when you’re not in the mood to really get your foot down, its 12.4Wh battery will let you travel 34 miles on nothing but electricity. Admittedly, despite adding a few miles with the latest update, that claimed figure is a touch limited next to other sporty plug-in hybrid saloons, which is important if you’re planning on running one as a company car. As it stands, it slots into the 14% benefit-in-kind tax bracket. Don’t let the 508’s sporty looks and performance fool you into thinking that it’s too hardcore for daily use, either. Sure, you’re aware of its more athletic suspension when you’re driving around town or out on the motorway, but it doesn’t crash over bumps and is impressively comfortable over distance. Those large 20-inch alloys to generate a fair bit of road noise, mind. Still, this is a problem that can be easily solved. The Peugeot 508 PSE comes with an excellent Focal premium sound system as standard, along with everything from DAB radio to Bluetooth, and satellite navigation to Apple CarPlay and Android Auto . There’s lots of useful safety tech, too. A 360-degree camera and rear parking sensors will come in handy in town, while things like adaptive cruise control, autonomous emergency braking and lane-keep assist will help to keep things comfortable and safe on the motorway. Of course, a car with this much sporting potential and on-board tech isn’t particularly cheap. Prices start at just under £54,000, which is about what you’d pay for a plug-in hybrid from Volvo , or for a genuine six-cylinder performance car from BMW . But if this handsome French athlete is up your alley, head on over to our Peugeot 508 PSE deals page to see how much money we can save, or browse used 508 PSE models from our network of trusted dealers. You can also have a look at our latest used Peugeot cars for sale , and see how you can sell your car for through carwow."
https://www.carwow.co.uk/peugeot/508,Peugeot 508 Review & Prices,"£46,920",7/10,"If you need a large family car , but don’t want to be go for the boring side of sensible just yet, the Peugeot 508 could be the model for you. If a Volkswagen Passat is a smart shirt-and-chinos combo, the 508 is more of a sharp Givenchy suit, probably worn by a model smoking Gauloise outside a Left Bank cafe. It’s tres cool. And an update in 2023 means it's even better looking than before. The ultra-slim headlights blend into daytime running lights that look like they've been etched by a claw strike from a big lion. The grille blends into the bodywork, which is a unique look, while the rear LED lights have a new design with three angled lines. But while its stylish five-door hatchback/saloon/coupe body looks great – and there's a more practical yet still very fancy-looking 508 SW estate version, too – the back seats are noticeably more cramped than in alternatives such as the Skoda Superb or Volkswagen Passat. It's an appealing option in a dwindling selection of saloon-style models, though; former options such as the Ford Mondeo and Vauxhall Insignia have been dropped due to falling sales. Okay, so you might have to put up with a few complaints from tall passengers in the back, but you certainly can’t accuse the Peugeot 508’s interior of being boring. Its dashboard design is far more interesting than most alternatives and all models come with two large infotainment screens that make the cabin look bang-up-to-date. If you’re more interested in old-fashioned, solid build quality, however, the Peugeot 508 might not be the car for you. It’s certainly not terrible, but the Peugeot’s materials don’t feel as consistently brilliant as those in a Skoda Superb. But driving the Peugeot 508 feels much sportier than pottering about in the Skoda thanks to the 508’s low-set driving position. Not everyone will be a fan of its small steering wheel, though. The boot isn’t the biggest – look to a Superb if that is what matters most to you – but the 508’s large hatchback door makes loading bulky items relatively easy, even if you do have to lift them over a slight boot lip. So, the Peugeot 508’s practicality might not be particularly impressive, but if you’re considering a sporty-looking saloon car , you’ll likely have more than a passing interest in how it drives – and you won’t be too disappointed. The Peugeot 508 is fun to drive down a twisty road, but also manages to smooth out bumps quite effectively too. There's also a sporty Peugeot Sport Engineered (PSE) version if you want more ability in the bends. The 508 isn’t quite so clever when it comes to autonomous driving tech, however. It’s available with active cruise control and lane assist , but these systems aren’t as sophisticated as those you’ll find in a Volvo V60 . The engine lineup is limited now to one petrol and one hybrid , plus a more powerful hybrid system in the sporty PSE. The entry-level engine is a 1.2-litre petrol with 131hp that gets up to 50mpg in official tests. However, for ultimate fuel economy, you can drive around 40 miles on electricity alone with the 225hp plug-in hybrid engine. You'll have to keep the batteries topped up and drive like a saint to achieve its official 274mpg economy figure, though. There will be no saintly driving in the other plug-in version, the 360hp 508 PSE. Think of it as the 508’s answer to the BMW M340i in that it's sportier than the regular model, but it's not supposed to be a hardcore performance car. Other family cars are better built and more spacious, but if that all sounds a bit too ‘pipe and slippers’ for you, then the 508’s stylish design and fun drive make it worthy of a place on your shortlist. Check out how much you could save in the Peugeot 508 deals section. There are also a number of used Peugeot 508s available and you can browse other used Peugeot models from our network of trusted dealers. When it's time to sell your current car , carwow can help with that, too."
https://www.carwow.co.uk/peugeot/e-2008,Peugeot E-2008 Review & Prices,"£34,410",7/10,"If you want a small electric SUV that’s stylish inside and out without sacrificing comfort and practicality, the Peugeot E-2008 is worthy of a spot on your shortlist. The latest model can go a bit further between charges than before too. There are plenty of alternatives at the more affordable end of the electric SUV market, including the MG ZS EV , Volvo EX30 and Vauxhall Mokka Electric , for example. There’s also the Citroen e-C4 and Kia Niro EV , both of which have smart designs – but the E-2008’s chic, upmarket appeal has them all licked. It’s a bit like wearing a Hermès outfit on the catwalk, rather than something from a high street chain. Its fancy styling has some cool details, such as the claw-like running lights in the lower bumper that give it a unique face, while the front grille has upmarket body-coloured inserts on all but the lowest trim. At the back there are LED lights and the Peugeot name is scrawled across the bootlid. Hop inside and you’ll find the style taps are left to flow. A wraparound dashboard is a nice addition, plus there are plenty of high-quality materials used throughout. You’ll have to search hard for anything that feels properly cheap, and there's a big infotainment display that's a bit easier to use than the one in older models, but still not up there with the best. The digital driver’s display is bigger and better than before, too. However, Peugeot’s commitment to having the dials sit above the small wheel means that you’ll find the view of them blocked in some seating positions. Sounds like a minor point, but it’s worth giving it a go before committing to buying an E-2008. Unlike some electric cars which are built from the ground up as battery-powered cars, the E-2008 is based on the petrol-powered 2008. That, unfortunately, results in a hefty hump in the rear seats where you would find mechanical bits in that model, which middle-seat passengers will have to straddle. Those sat in the outer seats will also find kneeroom isn’t great, while taller drivers might find their hair brushes against the bit where the roof meets the door. On the plus side, the boot has no load lip so it’s dead easy to get stuff in and out of, plus its square shape makes it easy to play cargo-loading Tetris. With 435 litres of space to use, it’s fairly good but not massive. The e-C4 and Mokka Electric have less, but the Niro EV can carry more stuff. Spend a bit more and you can have a Skoda Enyaq , which has a massive boot. An update in 2023 increased the E-2008's range from 217 miles to 250 miles, improving the old car's key weakness. That's a useful distance between charges, however, for the cash you can go further in the Kia and a similarly priced MG , while the Citroen and Vauxhall are getting the same battery upgrades as the Peugeot to offer similar range. As well as this single battery option, there’s just one motor option for the E-2008. It’s now 156hp, which is a bit more than before. However, despite having more power it’s very much designed to offer leisurely performance, even if you pop the car into its sportiest settings. Sportiness is not the E-2008’s raison d'etre, though. It can be quite fun to steer down a winding road, but it’s much happier cruising along the motorway or in town, where it soaks up bumps with little fuss. This is a very relaxing and comfortable electric SUV to drive. The Peugeot E-2008 is a real head-turner, and backs this up with a lovely interior, too. Rear seat space is limited and boot capacity is so-so, though the square space does make it more useful. The improved electric range is welcome, too, if still not quite up with the best you can get for this money. Interested? See how much you could save by looking at our Peugeot E-2008 deals , or browse the latest used E-2008 models from our network of trusted dealers. You can also have a look at other used Peugeots , and when the time comes, Carwow can help you sell your car , too."
https://www.carwow.co.uk/peugeot/308-gti,Peugeot 308 GTi Review and Prices,"£32,925",6/10,"The Peugeot 308 GTi is the hot hatch version of the French firm’s small family car. It’s an alternative to the likes of the SEAT Leon Cupra and Volkswagen Golf GTI that comes with a minimalist cabin and a spacious boot, as well as a surprisingly powerful little engine. In keeping with that minimalist theme, from the outside, there’s not much that distinguishes the Peugeot 308 GTi from other 308s. Well, not without hitting the options list, that is. There are a few red trim pieces in the front bumper, as well as lowered suspension and twin exhaust pipes. But, if you want something that stands out a bit more, you can pay extra for the ‘Coupe Franche’ paint job – a two-tone finish that makes the 308 GTi stick out like a sore thumb. Inside, meanwhile, there are plenty of features that set the GTi apart. So, you sit in figure-hugging Alcantara and leather sports seats that hold you firmly in place in tight corners. You also get aluminium pedals, metal kick plates and lots of red stitching. Unfortunately, while the interior looks nice and modern, it doesn’t feel anywhere near as solid or as upmarket as a Golf GTI or Leon Cupra. The infotainment system is also rather disappointing, as it isn’t particularly intuitive to use and the sat-nav can be tricky to follow. On a more positive note, there is lots of room for adults in the front, along with plenty of space to store odds and ends. Sadly, the rear seat isn’t so accommodating, as there’s noticeably less kneeroom than you get in a Golf. It’s a case of so near, yet so far, for the 308 GTi. It’s very close to being a great hot hatch, but it’s not quite on the money When you open the boot, though, you can see what’s happened. It looks like Peugeot has sacrificed some passenger space to allow for a bigger boot, as the 308 GTi’s boot is huge. It has more than enough space to carry a large baby buggy or four suitcases with room to spare. And, with the seats down, there’s significantly more space than you get in most alternatives. Just as impressive is how much power the Peugeot 308 GTi’s relatively small 1.6-litre engine can produce – 262hp – and how much pulling power it delivers at relatively low revs. This means the car responds quickly and feels eager, without the driver having to constantly change gear. It also helps make the Peugeot 308 GTi quicker than the VW Golf GTI. The 308 GTi gets from 0-62mph in just six seconds – that’s almost half a second quicker than the German machine. Given the stats, it’s a shame that the Peugeot’s pokey engine doesn’t sound any more exciting. Admittedly, you can hear its likeable burble and the pops during full-bore gearchanges from the outside, but precious little of that noise makes its way into the cabin. Running costs are impressive, though, with claimed fuel economy of 43.5mpg, although in normal driving conditions, you’ll more likely to see a figure in the mid- to high thirties. That’s on a par with the Golf GTI, but unfortunately the 308 doesn’t feel quite as agile or as sure-footed as the likes of the Golf GTI and Leon Cupra. This issue is somewhat compounded by the 308 GTi’s rather soft suspension, which wallows and bounces around more than a Leon Cupra, Megane RS or Golf GTI on bumpy country roads. The Peugeot 308 GTi was built to beat its namesake from Volkswagen, and in many ways it does. But it can’t match the Golf’s breadth of talents or the way that the Golf feels special even in the mundane cycle of daily life."
https://www.carwow.co.uk/peugeot/308,Peugeot 308 Review & Prices,"£32,925",8/10,"The Peugeot 308 could be right up your street if you want your next family hatchback to really stand out in a sea of restrained-looking alternatives such as the VW Golf and Ford Focus . It's like taking all your practical work clothes and updating them with sparkly accessories. Just take a look at that front end. It looks like Peugeot’s taken the 308 and dipped it face-first in a bucket of leftover Christmas decorations. Shiny daytime chrome, bright running lights and LED lamps are everywhere, along with a brand-new shield-shaped Peugeot badge. Somehow, though, these bits of car jewellery work together to make the 308 look more upmarket than most other small family hatches , such as the Skoda Octavia or SEAT Leon . It’s a similar story at the back, where Peugeot has added some bright red brake-light slashes to the bootlid and a set of shiny chrome exhaust trims to the bumper. Although, peer closer and those square pipes are just plastic add-ons. Thankfully, there’s little of this fakery inside the Peugeot’s cabin. If a surface looks nice (and most of them look terrific) it’ll almost certainly feel equally plush, too. This applies to everything from the soft dashboard trim and the solid centre console, and to the flashy metal-effect trim around the air vents. These vents sit right at the top of the dashboard, beside a high-mounted driver’s display that replaces old-fashioned analogue dials. This looks very similar to the setup you get in the smaller 208 and larger 3008 SUV , and means you peer over the steering wheel to read your speed rather than through it. The steering wheel itself is much smaller than in most cars and sits in your lap rather than at arm’s length. It’s an odd layout that’s tricky to get a good driving position with. Very lofty passengers might also struggle slightly to get comfy in the Peugeot 308’s back seats, but there’s plenty of space for kids to get comfy and the boot can easily swallow a family’s luggage for a weekend away. Speaking of which, the Peugeot 308 is comfortable to drive for long periods, and cruises along happily at motorway speeds. If long drives are a common occurrence, you’ll want to check out the 308’s 1.5-litre diesel engine. It’s not particularly pokey, but is mostly quiet and returns around 50mpg in normal driving conditions without any great effort. If you aren’t planning any particularly long road-trips, you’ll be better off with one of the 308’s petrol or plug-in hybrid engines. There's also an electric version, called e-308 , so you really can have it whichever way you please. The 1.2-litre petrol has more than enough power for town driving and country roads, while the hybrid is nippier and more economical – so long as you have somewhere to charge its battery up regularly. Both versions are easy to drive, quiet and comfortable. All Peugeot 308s are easy to see out of and the dinky steering wheel helps make light work of tight inner-city manoeuvres. Speaking of which, every version comes with rear-parking sensors as standard and you can pay extra for higher-spec cars with adaptive cruise control to help take the sting out of long motorway trips. That said, even entry-level cars come with plenty of equipment as standard, which helps justify their slightly steeper price tag than some less flashy family hatchbacks. If you’re looking for something that’ll stand out but don’t fancy a high-riding SUV , then the new Peugeot 308 is well worth a look. If you’re keen on this stylish family car, you can check out Carwow’s Peugeot 308 deals to see how much you could save. You can also browse the latest used 308s as well as other used Peugeots from our network of trusted dealers. Carwow can help you sell your car , too."
